rok,miesiac,liczba,imie,plec
839,2005,10,24,Wiktoria,0
840,2005,9,28,Wiktoria,0
841,2005,8,35,Wiktoria,0
842,2005,7,29,Wiktoria,0
843,2005,6,33,Wiktoria,0
844,2005,5,31,Wiktoria,0
845,2005,4,23,Wiktoria,0
846,2005,3,19,Wiktoria,0
847,2005,2,31,Wiktoria,0
848,2005,1,23,Wiktoria,0
849,2004,12,10,Wiktoria,0
850,2004,11,18,Wiktoria,0
851,2004,10,10,Wiktoria,0
852,2004,9,24,Wiktoria,0
853,2004,8,19,Wiktoria,0
854,2004,7,6,Wiktoria,0
855,2014,8,11,Oliwia,0
856,2014,7,6,Oliwia,0
857,2014,6,6,Oliwia,0
858,2014,5,8,Oliwia,0
859,2014,4,4,Oliwia,0
860,2014,3,12,Oliwia,0
861,2014,2,8,Oliwia,0
862,2014,1,13,Oliwia,0
863,2013,12,5,Oliwia,0
864,2013,11,10,Oliwia,0
865,2013,10,8,Oliwia,0
866,2013,9,14,Oliwia,0
867,2013,8,9,Oliwia,0
868,2013,7,3,Oliwia,0
869,2013,6,10,Oliwia,0
870,2013,5,10,Oliwia,0
871,2013,4,4,Oliwia,0
872,2013,3,8,Oliwia,0
873,2013,2,8,Oliwia,0
874,2013,1,16,Oliwia,0
875,2012,12,4,Oliwia,0
876,2012,11,7,Oliwia,0
877,2012,10,10,Oliwia,0
878,2012,9,14,Oliwia,0
879,2012,8,12,Oliwia,0
880,2012,7,9,Oliwia,0
881,2012,6,13,Oliwia,0
882,2012,5,11,Oliwia,0
883,2012,4,6,Oliwia,0
884,2012,3,5,Oliwia,0
885,2012,2,11,Oliwia,0
886,2012,1,12,Oliwia,0
887,2011,12,7,Oliwia,0
888,2011,11,12,Oliwia,0
889,2011,10,15,Oliwia,0
890,2011,9,4,Oliwia,0
891,2011,8,10,Oliwia,0
892,2011,7,13,Oliwia,0
893,2011,6,15,Oliwia,0
894,2011,5,12,Oliwia,0
895,2011,4,7,Oliwia,0
896,2011,3,8,Oliwia,0
897,2011,2,9,Oliwia,0
898,2011,1,9,Oliwia,0
899,2010,12,10,Oliwia,0
900,2010,11,9,Oliwia,0
901,2010,10,12,Oliwia,0
902,2010,9,7,Oliwia,0
903,2010,8,9,Oliwia,0
904,2010,7,10,Oliwia,0
905,2010,6,8,Oliwia,0
906,2010,5,13,Oliwia,0
907,2010,4,11,Oliwia,0
908,2010,3,6,Oliwia,0
909,2010,2,9,Oliwia,0
910,2010,1,9,Oliwia,0
911,2009,12,16,Oliwia,0
912,2009,11,15,Oliwia,0
913,2009,10,12,Oliwia,0
914,2009,9,21,Oliwia,0
915,2009,8,11,Oliwia,0
916,2009,7,16,Oliwia,0
917,2009,6,7,Oliwia,0
918,2009,5,16,Oliwia,0
919,2009,4,20,Oliwia,0
920,2009,3,11,Oliwia,0
921,2009,2,7,Oliwia,0
922,2009,1,16,Oliwia,0
923,2008,12,17,Oliwia,0
924,2008,11,17,Oliwia,0
925,2008,10,16,Oliwia,0
926,2008,9,15,Oliwia,0
927,2008,8,15,Oliwia,0
928,2008,7,12,Oliwia,0
929,2008,6,18,Oliwia,0
930,2008,5,10,Oliwia,0
931,2008,4,19,Oliwia,0
932,2008,3,18,Oliwia,0
933,2008,2,19,Oliwia,0
934,2008,1,20,Oliwia,0
935,2007,12,16,Oliwia,0
936,2007,11,13,Oliwia,0
937,2007,10,17,Oliwia,0
938,2007,9,16,Oliwia,0
939,2007,8,26,Oliwia,0
940,2007,7,10,Oliwia,0
941,2007,6,19,Oliwia,0
942,2007,5,23,Oliwia,0
943,2007,4,14,Oliwia,0
944,2007,3,15,Oliwia,0
945,2007,2,23,Oliwia,0
946,2007,1,18,Oliwia,0
947,2006,12,11,Oliwia,0
948,2006,11,19,Oliwia,0
949,2006,10,25,Oliwia,0
950,2006,9,27,Oliwia,0
951,2006,8,20,Oliwia,0
952,2006,7,21,Oliwia,0
953,2006,6,24,Oliwia,0
954,2006,5,20,Oliwia,0
955,2006,4,22,Oliwia,0
956,2006,3,27,Oliwia,0
957,2006,2,19,Oliwia,0
958,2006,1,15,Oliwia,0
959,2005,12,8,Oliwia,0
960,2005,11,10,Oliwia,0
961,2005,10,20,Oliwia,0
962,2005,9,26,Oliwia,0
963,2005,8,24,Oliwia,0
964,2005,7,18,Oliwia,0
965,2005,6,28,Oliwia,0
966,2005,5,30,Oliwia,0
967,2005,4,23,Oliwia,0
968,2005,3,17,Oliwia,0
969,2005,2,24,Oliwia,0
970,2005,1,37,Oliwia,0
971,2004,12,15,Oliwia,0
972,2004,11,15,Oliwia,0
973,2004,10,10,Oliwia,0
974,2004,9,19,Oliwia,0
975,2004,8,23,Oliwia,0
976,2004,7,3,Oliwia,0
977,2014,8,8,Maria,0
978,2014,7,18,Maria,0
979,2014,6,11,Maria,0
980,2014,5,8,Maria,0
981,2014,4,8,Maria,0
982,2014,3,14,Maria,0
983,2014,2,7,Maria,0
984,2014,1,11,Maria,0
985,2013,12,6,Maria,0
986,2013,11,10,Maria,0
987,2013,10,7,Maria,0
988,2013,9,12,Maria,0
989,2013,8,11,Maria,0
990,2013,7,7,Maria,0
991,2013,6,10,Maria,0
992,2013,5,12,Maria,0
993,2013,4,7,Maria,0
994,2013,3,13,Maria,0
995,2013,2,12,Maria,0
996,2013,1,11,Maria,0
997,2012,12,6,Maria,0
998,2012,11,15,Maria,0
999,2012,10,12,Maria,0
1000,2012,9,13,Maria,0
1001,2012,8,12,Maria,0
1002,2012,7,8,Maria,0
1003,2012,6,9,Maria,0
1004,2012,5,12,Maria,0
1005,2012,4,9,Maria,0
1006,2012,3,2,Maria,0
1007,2012,2,15,Maria,0
1008,2012,1,10,Maria,0
1009,2011,12,11,Maria,0
1010,2011,11,10,Maria,0
1011,2011,10,11,Maria,0
1012,2011,9,3,Maria,0
1013,2011,8,9,Maria,0
1014,2011,7,8,Maria,0
1015,2011,6,17,Maria,0
1016,2011,5,11,Maria,0
1017,2011,4,8,Maria,0
1018,2011,3,12,Maria,0
1019,2011,2,9,Maria,0
1020,2011,1,10,Maria,0
1021,2010,12,8,Maria,0
1022,2010,11,11,Maria,0
1023,2010,10,8,Maria,0
1024,2010,9,10,Maria,0
1025,2010,8,12,Maria,0
1026,2010,7,6,Maria,0
1027,2010,6,6,Maria,0
1028,2010,5,10,Maria,0
1029,2010,4,8,Maria,0
1030,2010,3,5,Maria,0
1031,2010,2,7,Maria,0
1032,2010,1,9,Maria,0
1033,2009,12,8,Maria,0
1034,2009,11,10,Maria,0
1035,2009,10,5,Maria,0
1036,2009,9,14,Maria,0
1037,2009,8,8,Maria,0
1038,2009,7,12,Maria,0
1039,2009,6,9,Maria,0
1040,2009,5,11,Maria,0
1041,2009,4,8,Maria,0
1042,2009,3,13,Maria,0
1043,2009,2,4,Maria,0
1044,2009,1,6,Maria,0
1045,2008,12,11,Maria,0
1046,2008,11,16,Maria,0
1047,2008,10,10,Maria,0
1048,2008,9,16,Maria,0
1049,2008,8,12,Maria,0
1050,2008,7,7,Maria,0
1051,2008,6,8,Maria,0
1052,2008,5,5,Maria,0
1053,2008,4,9,Maria,0
1054,2008,3,6,Maria,0
1055,2008,2,16,Maria,0
1056,2008,1,14,Maria,0
1057,2007,12,12,Maria,0
1058,2007,11,16,Maria,0
1059,2007,10,14,Maria,0
1060,2007,9,16,Maria,0
1061,2007,8,13,Maria,0
1062,2007,7,10,Maria,0
1063,2007,6,14,Maria,0
1064,2007,5,14,Maria,0
1065,2007,4,13,Maria,0
1066,2007,3,18,Maria,0
1067,2007,2,12,Maria,0
1068,2007,1,10,Maria,0
1069,2006,12,18,Maria,0
1070,2006,11,17,Maria,0
1071,2006,10,20,Maria,0
1072,2006,9,10,Maria,0
1073,2006,8,16,Maria,0
1074,2006,7,12,Maria,0
1075,2006,6,14,Maria,0
1076,2006,5,22,Maria,0
1077,2006,4,11,Maria,0
1078,2006,3,21,Maria,0
1079,2006,2,12,Maria,0
1080,2006,1,12,Maria,0
1081,2005,12,8,Maria,0
1082,2005,11,17,Maria,0
1083,2005,10,13,Maria,0
1084,2005,9,13,Maria,0
1085,2005,8,10,Maria,0
1086,2005,7,10,Maria,0
1087,2005,6,14,Maria,0
1088,2005,5,10,Maria,0
1089,2005,4,13,Maria,0
1090,2005,3,13,Maria,0
1091,2005,2,11,Maria,0
1092,2005,1,16,Maria,0
1093,2004,12,3,Maria,0
1094,2004,11,10,Maria,0
1095,2004,10,4,Maria,0
1096,2004,9,10,Maria,0
1097,2004,8,9,Maria,0
1098,2004,7,4,Maria,0
1099,2014,8,7,Alicja,0
1100,2014,7,7,Alicja,0
1101,2014,6,8,Alicja,0
1102,2014,5,9,Alicja,0
1103,2014,4,8,Alicja,0
1104,2014,3,15,Alicja,0
1105,2014,2,10,Alicja,0
1106,2014,1,15,Alicja,0
1107,2013,12,8,Alicja,0
1108,2013,11,16,Alicja,0
1109,2013,10,14,Alicja,0
1110,2013,9,12,Alicja,0
1111,2013,8,5,Alicja,0
1112,2013,7,6,Alicja,0
1113,2013,6,18,Alicja,0
1114,2013,5,14,Alicja,0
1115,2013,4,9,Alicja,0
1116,2013,3,8,Alicja,0
1117,2013,2,16,Alicja,0
1118,2013,1,16,Alicja,0
1119,2012,12,10,Alicja,0
1120,2012,11,20,Alicja,0
1121,2012,10,11,Alicja,0
1122,2012,9,15,Alicja,0
1123,2012,8,8,Alicja,0
1124,2012,7,12,Alicja,0
1125,2012,6,14,Alicja,0
1126,2012,5,13,Alicja,0
1127,2012,4,6,Alicja,0
1128,2012,3,4,Alicja,0
1129,2012,2,8,Alicja,0
1130,2012,1,16,Alicja,0
1131,2011,12,9,Alicja,0
1132,2011,11,8,Alicja,0
1133,2011,10,9,Alicja,0
1134,2011,9,5,Alicja,0
1135,2011,8,14,Alicja,0
1136,2011,7,10,Alicja,0
1137,2011,6,9,Alicja,0
1138,2011,5,8,Alicja,0
1139,2011,4,5,Alicja,0
1140,2011,3,16,Alicja,0
1141,2011,2,11,Alicja,0
1142,2011,1,15,Alicja,0
1143,2010,12,11,Alicja,0
1144,2010,11,12,Alicja,0
1145,2010,10,10,Alicja,0
1146,2010,9,11,Alicja,0
1147,2010,8,10,Alicja,0
1148,2010,7,7,Alicja,0
1149,2010,6,6,Alicja,0
1150,2010,5,14,Alicja,0
1151,2010,4,10,Alicja,0
1152,2010,3,12,Alicja,0
1153,2010,2,8,Alicja,0
1154,2010,1,7,Alicja,0
1155,2009,12,10,Alicja,0
1156,2009,11,14,Alicja,0
1157,2009,10,7,Alicja,0
1158,2009,9,12,Alicja,0
1159,2009,8,9,Alicja,0
1160,2009,7,12,Alicja,0
1161,2009,6,9,Alicja,0
1162,2009,5,9,Alicja,0
1163,2009,4,10,Alicja,0
1164,2009,3,15,Alicja,0
1165,2009,2,5,Alicja,0
1166,2009,1,10,Alicja,0
1167,2008,12,11,Alicja,0
1168,2008,11,10,Alicja,0
1169,2008,10,10,Alicja,0
1170,2008,9,13,Alicja,0
1171,2008,8,7,Alicja,0
1172,2008,7,9,Alicja,0
1173,2008,6,8,Alicja,0
1174,2008,5,9,Alicja,0
1175,2008,4,13,Alicja,0
1176,2008,3,10,Alicja,0
1177,2008,2,10,Alicja,0
1178,2008,1,7,Alicja,0
1179,2007,12,12,Alicja,0
1180,2007,11,19,Alicja,0
1181,2007,10,16,Alicja,0
1182,2007,9,14,Alicja,0
1183,2007,8,8,Alicja,0
1184,2007,7,13,Alicja,0
1185,2007,6,13,Alicja,0
1186,2007,5,16,Alicja,0
1187,2007,4,8,Alicja,0
1188,2007,3,11,Alicja,0
1189,2007,2,14,Alicja,0
1190,2007,1,13,Alicja,0
1191,2006,12,14,Alicja,0
1192,2006,11,10,Alicja,0
1193,2006,10,9,Alicja,0
1194,2006,9,13,Alicja,0
1195,2006,8,14,Alicja,0
1196,2006,7,13,Alicja,0
1197,2006,6,12,Alicja,0
1198,2006,5,18,Alicja,0
1199,2006,4,9,Alicja,0
1200,2006,3,13,Alicja,0
1201,2006,2,8,Alicja,0
1202,2006,1,11,Alicja,0
1203,2005,12,9,Alicja,0
1204,2005,11,7,Alicja,0
1205,2005,10,12,Alicja,0
1206,2005,9,7,Alicja,0
1207,2005,8,6,Alicja,0
1208,2005,7,11,Alicja,0
1209,2005,6,12,Alicja,0
1210,2005,5,7,Alicja,0
1211,2005,4,6,Alicja,0
1212,2005,3,6,Alicja,0
1213,2005,2,10,Alicja,0
1214,2005,1,13,Alicja,0
1215,2004,12,7,Alicja,0
1216,2004,11,9,Alicja,0
1217,2004,10,4,Alicja,0
1218,2004,9,11,Alicja,0
1219,2004,8,5,Alicja,0
1220,2004,7,0,Alicja,0
1221,2014,8,5,Lena,0
1222,2014,7,10,Lena,0
1223,2014,6,10,Lena,0
1224,2014,5,8,Lena,0
1225,2014,4,18,Lena,0
1226,2014,3,15,Lena,0
1227,2014,2,9,Lena,0
1228,2014,1,17,Lena,0
1229,2013,12,11,Lena,0
1230,2013,11,14,Lena,0
1231,2013,10,18,Lena,0
1232,2013,9,12,Lena,0
1233,2013,8,12,Lena,0
1234,2013,7,6,Lena,0
1235,2013,6,13,Lena,0
1236,2013,5,11,Lena,0
1237,2013,4,14,Lena,0
1238,2013,3,10,Lena,0
1239,2013,2,19,Lena,0
1240,2013,1,19,Lena,0
1241,2012,12,13,Lena,0
1242,2012,11,15,Lena,0
1243,2012,10,19,Lena,0
1244,2012,9,23,Lena,0
1245,2012,8,14,Lena,0
1246,2012,7,11,Lena,0
1247,2012,6,14,Lena,0
1248,2012,5,23,Lena,0
1249,2012,4,20,Lena,0
1250,2012,3,5,Lena,0
1251,2012,2,17,Lena,0
1252,2012,1,29,Lena,0
1253,2011,12,16,Lena,0
1254,2011,11,20,Lena,0
1255,2011,10,13,Lena,0
1256,2011,9,3,Lena,0
1257,2011,8,17,Lena,0
1258,2011,7,14,Lena,0
1259,2011,6,20,Lena,0
1260,2011,5,10,Lena,0
1261,2011,4,9,Lena,0
1262,2011,3,20,Lena,0
1263,2011,2,23,Lena,0
1264,2011,1,16,Lena,0
1265,2010,12,11,Lena,0
1266,2010,11,16,Lena,0
1267,2010,10,15,Lena,0
1268,2010,9,12,Lena,0
1269,2010,8,16,Lena,0
1270,2010,7,13,Lena,0
1271,2010,6,12,Lena,0
1272,2010,5,7,Lena,0
1273,2010,4,9,Lena,0
1274,2010,3,21,Lena,0
1275,2010,2,13,Lena,0
1276,2010,1,10,Lena,0
1277,2009,12,14,Lena,0
1278,2009,11,21,Lena,0
1279,2009,10,7,Lena,0
1280,2009,9,13,Lena,0
1281,2009,8,10,Lena,0
1282,2009,7,21,Lena,0
1283,2009,6,3,Lena,0
1284,2009,5,14,Lena,0
1285,2009,4,15,Lena,0
1286,2009,3,14,Lena,0
1287,2009,2,5,Lena,0
1288,2009,1,3,Lena,0
1289,2008,12,16,Lena,0
1290,2008,11,5,Lena,0
1291,2008,10,8,Lena,0
1292,2008,9,6,Lena,0
1293,2008,8,9,Lena,0
1294,2008,7,4,Lena,0
1295,2008,6,15,Lena,0
1296,2008,5,3,Lena,0
1297,2008,4,3,Lena,0
1298,2008,3,4,Lena,0
1299,2008,2,6,Lena,0
1300,2008,1,5,Lena,0
1301,2007,12,9,Lena,0
1302,2007,11,5,Lena,0
1303,2007,10,11,Lena,0
1304,2007,9,12,Lena,0
1305,2007,8,12,Lena,0
1306,2007,7,5,Lena,0
1307,2007,6,5,Lena,0
1308,2007,5,9,Lena,0
1309,2007,4,4,Lena,0
1310,2007,3,12,Lena,0
1311,2007,2,11,Lena,0
1312,2007,1,4,Lena,0
1313,2006,12,2,Lena,0
1314,2006,11,14,Lena,0
1315,2006,10,13,Lena,0
1316,2006,9,13,Lena,0
1317,2006,8,11,Lena,0
1318,2006,7,5,Lena,0
1319,2006,6,8,Lena,0
1320,2006,5,4,Lena,0
1321,2006,4,9,Lena,0
1322,2006,3,4,Lena,0
1323,2006,2,5,Lena,0
1324,2006,1,6,Lena,0
1325,2005,12,1,Lena,0
1326,2005,11,3,Lena,0
1327,2005,10,6,Lena,0
1328,2005,9,4,Lena,0
1329,2005,8,5,Lena,0
1330,2005,7,6,Lena,0
1331,2005,6,2,Lena,0
1332,2005,5,2,Lena,0
1333,2005,4,1,Lena,0
1334,2005,3,0,Lena,0
1335,2005,2,7,Lena,0
1336,2005,1,3,Lena,0
1337,2004,12,0,Lena,0
1338,2004,11,3,Lena,0
1339,2004,10,3,Lena,0
1340,2004,9,3,Lena,0
1341,2004,8,2,Lena,0
1342,2004,7,1,Lena,0
1343,2014,8,11,Amelia,0
1344,2014,7,11,Amelia,0
1345,2014,6,6,Amelia,0
1346,2014,5,8,Amelia,0
1347,2014,4,8,Amelia,0
1348,2014,3,5,Amelia,0
1349,2014,2,9,Amelia,0
1350,2014,1,6,Amelia,0
1351,2013,12,5,Amelia,0
1352,2013,11,6,Amelia,0
1353,2013,10,12,Amelia,0
1354,2013,9,7,Amelia,0
1355,2013,8,7,Amelia,0
1356,2013,7,4,Amelia,0
1357,2013,6,5,Amelia,0
1358,2013,5,14,Amelia,0
1359,2013,4,6,Amelia,0
1360,2013,3,6,Amelia,0
1361,2013,2,8,Amelia,0
1362,2013,1,16,Amelia,0
1363,2012,12,4,Amelia,0
1364,2012,11,10,Amelia,0
1365,2012,10,17,Amelia,0
1366,2012,9,13,Amelia,0
1367,2012,8,13,Amelia,0
1368,2012,7,7,Amelia,0
1369,2012,6,9,Amelia,0
1370,2012,5,16,Amelia,0
1371,2012,4,8,Amelia,0
1372,2012,3,3,Amelia,0
1373,2012,2,9,Amelia,0
1374,2012,1,9,Amelia,0
1375,2011,12,11,Amelia,0
1376,2011,11,8,Amelia,0
1377,2011,10,6,Amelia,0
1378,2011,9,5,Amelia,0
1379,2011,8,6,Amelia,0
1380,2011,7,11,Amelia,0
1381,2011,6,12,Amelia,0
1382,2011,5,8,Amelia,0
1383,2011,4,9,Amelia,0
1384,2011,3,11,Amelia,0
1385,2011,2,4,Amelia,0
1386,2011,1,10,Amelia,0
1387,2010,12,12,Amelia,0
1388,2010,11,12,Amelia,0
1389,2010,10,10,Amelia,0
1390,2010,9,10,Amelia,0
1391,2010,8,7,Amelia,0
1392,2010,7,10,Amelia,0
1393,2010,6,6,Amelia,0
1394,2010,5,5,Amelia,0
1395,2010,4,10,Amelia,0
1396,2010,3,14,Amelia,0
1397,2010,2,5,Amelia,0
1398,2010,1,21,Amelia,0
1399,2009,12,7,Amelia,0
1400,2009,11,12,Amelia,0
1401,2009,10,10,Amelia,0
1402,2009,9,15,Amelia,0
1403,2009,8,7,Amelia,0
1404,2009,7,20,Amelia,0
1405,2009,6,10,Amelia,0
1406,2009,5,10,Amelia,0
1407,2009,4,16,Amelia,0
1408,2009,3,20,Amelia,0
1409,2009,2,4,Amelia,0
1410,2009,1,8,Amelia,0
1411,2008,12,14,Amelia,0
1412,2008,11,14,Amelia,0
1413,2008,10,17,Amelia,0
1414,2008,9,16,Amelia,0
1415,2008,8,13,Amelia,0
1416,2008,7,17,Amelia,0
1417,2008,6,10,Amelia,0
1418,2008,5,3,Amelia,0
1419,2008,4,7,Amelia,0
1420,2008,3,6,Amelia,0
1421,2008,2,10,Amelia,0
1422,2008,1,15,Amelia,0
1423,2007,12,14,Amelia,0
1424,2007,11,12,Amelia,0
1425,2007,10,16,Amelia,0
1426,2007,9,28,Amelia,0
1427,2007,8,12,Amelia,0
1428,2007,7,15,Amelia,0
1429,2007,6,13,Amelia,0
1430,2007,5,16,Amelia,0
1431,2007,4,9,Amelia,0
1432,2007,3,12,Amelia,0
1433,2007,2,17,Amelia,0
1434,2007,1,12,Amelia,0
1435,2006,12,9,Amelia,0
1436,2006,11,14,Amelia,0
1437,2006,10,7,Amelia,0
1438,2006,9,13,Amelia,0
1439,2006,8,13,Amelia,0
1440,2006,7,10,Amelia,0
1441,2006,6,10,Amelia,0
1442,2006,5,12,Amelia,0
1443,2006,4,5,Amelia,0
1444,2006,3,12,Amelia,0
1445,2006,2,17,Amelia,0
1446,2006,1,6,Amelia,0
1447,2005,12,6,Amelia,0
1448,2005,11,15,Amelia,0
1449,2005,10,11,Amelia,0
1450,2005,9,8,Amelia,0
1451,2005,8,6,Amelia,0
1452,2005,7,14,Amelia,0
1453,2005,6,8,Amelia,0
1454,2005,5,11,Amelia,0
1455,2005,4,10,Amelia,0
1456,2005,3,7,Amelia,0
1457,2005,2,16,Amelia,0
1458,2005,1,10,Amelia,0
1459,2004,12,2,Amelia,0
1460,2004,11,6,Amelia,0
1461,2004,10,4,Amelia,0
1462,2004,9,8,Amelia,0
1463,2004,8,3,Amelia,0
1464,2004,7,1,Amelia,0
1465,2014,8,11,Hanna,0
1466,2014,7,11,Hanna,0
1467,2014,6,8,Hanna,0
1468,2014,5,7,Hanna,0
1469,2014,4,17,Hanna,0
1470,2014,3,19,Hanna,0
1471,2014,2,14,Hanna,0
1472,2014,1,10,Hanna,0
1473,2013,12,11,Hanna,0
1474,2013,11,19,Hanna,0
1475,2013,10,16,Hanna,0
1476,2013,9,14,Hanna,0
1477,2013,8,21,Hanna,0
1478,2013,7,6,Hanna,0
1479,2013,6,11,Hanna,0
1480,2013,5,14,Hanna,0
1481,2013,4,11,Hanna,0
1482,2013,3,10,Hanna,0
1483,2013,2,9,Hanna,0
1484,2013,1,18,Hanna,0
1485,2012,12,8,Hanna,0
1486,2012,11,12,Hanna,0
1487,2012,10,11,Hanna,0
1488,2012,9,13,Hanna,0
1489,2012,8,20,Hanna,0
1490,2012,7,14,Hanna,0
1491,2012,6,19,Hanna,0
1492,2012,5,15,Hanna,0
1493,2012,4,10,Hanna,0
1494,2012,3,6,Hanna,0
1495,2012,2,6,Hanna,0
1496,2012,1,13,Hanna,0
1497,2011,12,13,Hanna,0
1498,2011,11,10,Hanna,0
1499,2011,10,13,Hanna,0
1500,2011,9,3,Hanna,0
1501,2011,8,9,Hanna,0
1502,2011,7,14,Hanna,0
1503,2011,6,12,Hanna,0
1504,2011,5,3,Hanna,0
1505,2011,4,5,Hanna,0
1506,2011,3,17,Hanna,0
1507,2011,2,7,Hanna,0
1508,2011,1,9,Hanna,0
1509,2010,12,13,Hanna,0
1510,2010,11,9,Hanna,0
1511,2010,10,9,Hanna,0
1512,2010,9,6,Hanna,0
1513,2010,8,10,Hanna,0
1514,2010,7,12,Hanna,0
1515,2010,6,1,Hanna,0
1516,2010,5,4,Hanna,0
1517,2010,4,9,Hanna,0
1518,2010,3,6,Hanna,0
1519,2010,2,8,Hanna,0
1520,2010,1,7,Hanna,0
1521,2009,12,6,Hanna,0
1522,2009,11,23,Hanna,0
1523,2009,10,13,Hanna,0
1524,2009,9,12,Hanna,0
1525,2009,8,7,Hanna,0
1526,2009,7,17,Hanna,0
1527,2009,6,7,Hanna,0
1528,2009,5,13,Hanna,0
1529,2009,4,6,Hanna,0
1530,2009,3,12,Hanna,0
1531,2009,2,5,Hanna,0
1532,2009,1,9,Hanna,0
1533,2008,12,15,Hanna,0
1534,2008,11,11,Hanna,0
1535,2008,10,11,Hanna,0
1536,2008,9,10,Hanna,0
1537,2008,8,13,Hanna,0
1538,2008,7,14,Hanna,0
1539,2008,6,7,Hanna,0
1540,2008,5,7,Hanna,0
1541,2008,4,12,Hanna,0
1542,2008,3,7,Hanna,0
1543,2008,2,10,Hanna,0
1544,2008,1,13,Hanna,0
1545,2007,12,8,Hanna,0
1546,2007,11,11,Hanna,0
1547,2007,10,10,Hanna,0
1548,2007,9,13,Hanna,0
1549,2007,8,13,Hanna,0
1550,2007,7,9,Hanna,0
1551,2007,6,8,Hanna,0
1552,2007,5,6,Hanna,0
1553,2007,4,9,Hanna,0
1554,2007,3,7,Hanna,0
1555,2007,2,10,Hanna,0
1556,2007,1,8,Hanna,0
1557,2006,12,9,Hanna,0
1558,2006,11,7,Hanna,0
1559,2006,10,12,Hanna,0
1560,2006,9,12,Hanna,0
1561,2006,8,7,Hanna,0
1562,2006,7,15,Hanna,0
1563,2006,6,14,Hanna,0
1564,2006,5,14,Hanna,0
1565,2006,4,8,Hanna,0
1566,2006,3,3,Hanna,0
1567,2006,2,5,Hanna,0
1568,2006,1,5,Hanna,0
1569,2005,12,5,Hanna,0
1570,2005,11,5,Hanna,0
1571,2005,10,7,Hanna,0
1572,2005,9,8,Hanna,0
1573,2005,8,9,Hanna,0
1574,2005,7,10,Hanna,0
1575,2005,6,9,Hanna,0
1576,2005,5,10,Hanna,0
1577,2005,4,9,Hanna,0
1578,2005,3,9,Hanna,0
1579,2005,2,15,Hanna,0
1580,2005,1,7,Hanna,0
1581,2004,12,2,Hanna,0
1582,2004,11,5,Hanna,0
1583,2004,10,2,Hanna,0
1584,2004,9,6,Hanna,0
1585,2004,8,5,Hanna,0
1586,2004,7,0,Hanna,0
1587,2014,8,3,Gabriela,0
1588,2014,7,6,Gabriela,0
1589,2014,6,7,Gabriela,0
1590,2014,5,6,Gabriela,0
1591,2014,4,7,Gabriela,0
1592,2014,3,6,Gabriela,0
1593,2014,2,14,Gabriela,0
1594,2014,1,5,Gabriela,0
1595,2013,12,6,Gabriela,0
1596,2013,11,7,Gabriela,0
1597,2013,10,10,Gabriela,0
1598,2013,9,6,Gabriela,0
1599,2013,8,4,Gabriela,0
1600,2013,7,6,Gabriela,0
1601,2013,6,9,Gabriela,0
1602,2013,5,9,Gabriela,0
1603,2013,4,6,Gabriela,0
1604,2013,3,4,Gabriela,0
1605,2013,2,9,Gabriela,0
1606,2013,1,9,Gabriela,0
1607,2012,12,5,Gabriela,0
1608,2012,11,9,Gabriela,0
1609,2012,10,10,Gabriela,0
1610,2012,9,12,Gabriela,0
1611,2012,8,9,Gabriela,0
1612,2012,7,8,Gabriela,0
1613,2012,6,12,Gabriela,0
1614,2012,5,14,Gabriela,0
1615,2012,4,8,Gabriela,0
1616,2012,3,9,Gabriela,0
1617,2012,2,10,Gabriela,0
1618,2012,1,14,Gabriela,0
1619,2011,12,7,Gabriela,0
1620,2011,11,13,Gabriela,0
1621,2011,10,12,Gabriela,0
1622,2011,9,5,Gabriela,0
1623,2011,8,11,Gabriela,0
1624,2011,7,10,Gabriela,0
1625,2011,6,10,Gabriela,0
1626,2011,5,10,Gabriela,0
1627,2011,4,12,Gabriela,0
1628,2011,3,19,Gabriela,0
1629,2011,2,4,Gabriela,0
1630,2011,1,12,Gabriela,0
1631,2010,12,11,Gabriela,0
1632,2010,11,11,Gabriela,0
1633,2010,10,10,Gabriela,0
1634,2010,9,10,Gabriela,0
1635,2010,8,10,Gabriela,0
1636,2010,7,9,Gabriela,0
1637,2010,6,7,Gabriela,0
1638,2010,5,3,Gabriela,0
1639,2010,4,5,Gabriela,0
1640,2010,3,6,Gabriela,0
1641,2010,2,6,Gabriela,0
1642,2010,1,10,Gabriela,0
1643,2009,12,9,Gabriela,0
1644,2009,11,7,Gabriela,0
1645,2009,10,6,Gabriela,0
1646,2009,9,15,Gabriela,0
1647,2009,8,7,Gabriela,0
1648,2009,7,11,Gabriela,0
1649,2009,6,6,Gabriela,0
1650,2009,5,12,Gabriela,0
1651,2009,4,13,Gabriela,0
1652,2009,3,13,Gabriela,0
1653,2009,2,5,Gabriela,0
1654,2009,1,9,Gabriela,0
1655,2008,12,14,Gabriela,0
1656,2008,11,11,Gabriela,0
1657,2008,10,8,Gabriela,0
1658,2008,9,10,Gabriela,0
1659,2008,8,14,Gabriela,0
1660,2008,7,6,Gabriela,0
1661,2008,6,14,Gabriela,0
1662,2008,5,6,Gabriela,0
1663,2008,4,8,Gabriela,0
1664,2008,3,8,Gabriela,0
1665,2008,2,17,Gabriela,0
1666,2008,1,12,Gabriela,0
1667,2007,12,9,Gabriela,0
1668,2007,11,8,Gabriela,0
1669,2007,10,3,Gabriela,0
1670,2007,9,11,Gabriela,0
